# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -34.705091 145.677690
> 20 298
1.58000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  3.878167e-02 -3.856910e-03  3.555508e-02
2.52000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  2.093351e-01  5.215207e-01  3.243574e-02
2.52000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  1.606385e-01  6.550618e-01  2.746680e-02
2.52000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -2.007216e-01 -3.998668e-01  2.746680e-02
2.52000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  2.339863e-02 -1.096571e-02  2.746680e-02
3.98000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  2.818914e-02  4.136672e-01  6.375062e-02
3.98000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  1.185854e-01  4.224554e-01  3.772313e-02
3.98000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -1.841837e-01 -2.725345e-01  4.690213e-02
3.98000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY -1.636403e-02 -1.142717e-01  2.775332e-02
1.58000e+01     E13  -30.502  146.970  466680.808  118190.331       0.000 ZXX  3.095367e+00 -1.100104e-01  2.234027e-01
1.58000e+01     E13  -30.502  146.970  466680.808  118190.331       0.000 ZXY  7.346780e+00  3.682286e+00  2.486238e-01
1.58000e+01     E13  -30.502  146.970  466680.808  118190.331       0.000 ZYX -1.401354e+00 -1.984317e+00  2.234027e-01
1.58000e+01     E13  -30.502  146.970  466680.808  118190.331       0.000 ZYY  1.690936e+00  3.635055e-01  2.234027e-01
2.52000e+01     E13  -30.502  146.970  466680.808  118190.331       0.000 ZXX  2.638127e+00  4.501391e-01  1.882886e-01
2.52000e+01     E13  -30.502  146.970  466680.808  118190.331       0.000 ZXY  6.489224e+00  3.834910e+00  1.882886e-01
